event_id,event_date,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,longitude,latitude
4024,10/22/2011 07:30:00 AM,"Sichuan-Tibert Hwy, linking tibet and Chengdu, Sichuan","Sichuan-Tibert Hwy, linking tibet and Chengdu, Sichuan",unknown,landslide,downpour,medium,unknown,0,,,,glc,4024,China,CN,Tibet Autonomous Region,0,Gartog,7.6783,98.5567,29.7453
5155,07/22/2013 07:45:00 AM,"Minxian County, Dingxi, Gansu","Minxian County, Dingxi, Gansu",unknown,landslide,earthquake,medium,unknown,12,,,,glc,5155,China,CN,Gansu Sheng,0,Chabu,5.77751,104.149,34.514
6017,05/10/2014 10:00:00 AM,"Maple Valley, Washington","Maple Valley, Washington",exact,mudslide,rain,medium,above_river,0,0,,,glc,6017,United States,US,Washington,22684,Maple Valley,3.39821,-122.0488,47.413
8469,07/02/2016 09:00:00 AM,"Moo 10 of tambon Padaeng, Muang district, Phrae, Thailand","Moo 10 of tambon Padaeng, Muang district, Phrae, Thailand",25km,landslide,downpour,small,mine,1,0,,,glc,8469,Thailand,TH,Phrae,38538,Phrae,11.00255,100.2433,18.1639
7759,12/08/2015 12:00:00 AM,Fall City,Fall City,5km,mudslide,rain,small,above_road,0,0,,,glc,7759,United States,US,Washington,1993,Fall City,3.54644,-121.9257,47.5871
4824,04/26/2013 12:00:00 AM,Mt St George,Mt St George,5km,landslide,rain,large,unknown,,,,,glc,4824,Trinidad and Tobago,TT,Tobago,17000,Scarborough,6.35974,-60.6764,11.1954
6705,06/24/2014 12:00:00 AM,Río Curundú,Río Curundú,5km,landslide,unknown,small,below_road,0,0,,,glc,6705,Panama,PA,Panamá,9169,Ancón,2.24069,-79.5391,8.9763
7319,08/17/2015 12:00:00 AM,Suikhet in Hemja,Suikhet in Hemja,5km,landslide,rain,medium,unknown,0,0,,,glc,7319,Nepal,NP,Western Region,200000,Pokhara,7.38805,83.8974,28.2887
1529,02/26/2010 12:00:00 AM,"Hidden Valley Road at Strawberry Road, CA","Hidden Valley Road at Strawberry Road, CA",1km,mudslide,downpour,small,unknown,0,,,,glc,1529,United States,US,California,1565,Elkhorn,4.19907,-121.6945,36.8324
419,01/09/2008 12:00:00 AM,"Panthihal near Ramban,  Srinagar-Jammu highway","Panthihal near Ramban,  Srinagar-Jammu highway",25km,landslide,rain,medium,unknown,,,,,glc,419,India,IN,Kashmir,7317,Rāmban,0.16739,75.24528226,33.23738085
8597,04/14/2012 08:10:00 PM,"I 84, milepost 255","I 84, milepost 255",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8597,United States,US,Oregon,13082,La Grande,8.90441,-118.1936,45.3537
1473,02/05/2010 08:00:00 PM,"25th Street near Anchovy Avenue, San Pedro, CA","25th Street near Anchovy Avenue, San Pedro, CA",5km,mudslide,downpour,small,unknown,,,,,glc,1473,United States,US,California,78405,San Pedro,2.99673,-118.3218,33.7248
486,03/26/2008 12:00:00 AM,"Alesund, Norway","Alesund, Norway",5km,landslide,unknown,medium,unknown,,,,,glc,486,Norway,NO,Møre og Romsdal,44096,Ålesund,0.48355,6.1628,62.4746
2564,10/08/2010 06:00:00 PM,"Noosa Drive, Sunshine Coast, Queensland","Noosa Drive, Sunshine Coast, Queensland",1km,landslide,downpour,small,unknown,0,,,,glc,2564,Australia,AU,Queensland,3999,Noosa Heads,0.45338,153.0871,-26.3974
857,10/22/2008 12:00:00 AM,"East Coast Road (below Cambridge, St Joseph)","East Coast Road (below Cambridge, St Joseph)",5km,mudslide,downpour,medium,unknown,,,,,glc,857,Barbados,BB,Saint Joseph,1765,Bathsheba,2.87363,-59.54,13.229
8516,12/19/2012 06:05:00 PM,"US 30, milepost 63.7","US 30, milepost 63.7",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8516,United States,US,Oregon,1737,Clatskanie,3.45026,-123.2408,46.1213
4244,03/05/2012 12:00:00 AM,Snowy Mountains Highway on Brown Mountain,Snowy Mountains Highway on Brown Mountain,1km,complex,unknown,medium,unknown,0,,,,glc,4244,Australia,AU,New South Wales,4537,Bega,36.13089,149.4481,-36.6008
343,11/01/2007 12:00:00 AM,"Entire island, Las Vega, Santiago","Entire island, Las Vega, Santiago",unknown,complex,tropical_cyclone,large,unknown,68,,Tropical Storm Noel,,glc,343,Dominican Republic,DO,La Vega,3613,Río Verde Arriba,3.72637,-70.6,19.305
8074,12/12/2015 08:24:00 PM,"OR 36, milepost 6","OR 36, milepost 6",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8074,United States,US,Oregon,8466,Florence,22.8697,-123.8392,44.0662
8533,12/01/2012 05:21:00 AM,"OR 138, milepost 53","OR 138, milepost 53",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8533,United States,US,Oregon,1795,Glide,47.40943,-122.5169,43.3047
6875,03/15/2015 01:30:00 PM,Allegheny River Boulevard near the Highland Park Bridge,Allegheny River Boulevard near the Highland Park Bridge,1km,other,unknown,small,above_road,0,0,,,glc,6875,United States,US,Pennsylvania,2801,Aspinwall,0.87791,-79.9043,40.4836
5956,03/16/2014 12:00:00 AM,"Chain of Craters Rd Hawaiʻi Volcanoes National Park, Pāhoa, HI 96778","Chain of Craters Rd Hawaiʻi Volcanoes National Park, Pāhoa, HI 96778",5km,landslide,unknown,medium,above_road,0,0,,,glc,5956,United States,US,Hawaii,2575,Volcano,16.67067,-155.1474,19.3071
1709,04/06/2010 12:00:00 AM,Vital Brasil ridge,Vital Brasil ridge,1km,landslide,downpour,medium,unknown,0,,,,glc,1709,Brazil,BR,Rio de Janeiro,456456,Niterói,3.31533,-43.0868,-22.9089
6713,11/01/2014 12:00:00 AM,Cap-Haitien and other neighbouring towns,Cap-Haitien and other neighbouring towns,5km,landslide,downpour,medium,urban,1,0,,,glc,6713,Haiti,HT,Nord,134815,Okap,5.23459,-72.2152,19.745
9028,05/26/2016 10:00:00 PM,"Los Alpes Victoreano, near Soledad","Los Alpes Victoreano, near Soledad",25km,rock_fall,downpour,medium,unknown,5,0,,,glc,9028,Honduras,HN,El Paraíso,1022,Liure,9.48235,-87.1482,13.6016
4120,12/28/2011 12:00:00 AM,"Barangay Telim,Calatrava","Barangay Telim,Calatrava",5km,landslide,downpour,large,unknown,1,,,,glc,4120,Philippines,PH,Western Visayas,9489,Calatrava,0.71357,123.478,10.5979
148,07/30/2007 12:00:00 AM,Saiha,Saiha,25km,landslide,downpour,medium,unknown,,,,,glc,148,India,IN,Mizoram,22654,Saiha,2.05477,92.967,22.479
3899,08/08/2011 12:00:00 AM,"Chhatanga area; Helkugad; and Netala, all on the Rishikesh-Yamunotri National Highway","Chhatanga area; Helkugad; and Netala, all on the Rishikesh-Yamunotri National Highway",unknown,landslide,downpour,medium,unknown,0,,,,glc,3899,India,IN,Uttarakhand,4734,Narendranagar,11.08485,78.3755,30.2258
1814,05/03/2010 12:00:00 AM,"Home of Matthew Mullins, Knott County, KY","Home of Matthew Mullins, Knott County, KY",1km,mudslide,downpour,small,unknown,0,,,,glc,1814,United States,US,Kentucky,777,Hindman,7.91631,-82.9738,37.2648
2120,07/22/2010 12:00:00 AM,"Patlot-Aghora road, Almora District ","Patlot-Aghora road, Almora District ",10km,landslide,downpour,medium,unknown,1,,,,glc,2120,India,IN,Uttarakhand,32442,Almora,1.36937,79.6628,29.6095
891,11/16/2008 12:00:00 AM,"Le Platte Village, Maraval","Le Platte Village, Maraval",10km,complex,downpour,medium,unknown,1,,,,glc,891,Trinidad and Tobago,TT,City of Port of Spain,49031,Port-of-Spain,1.07831,-61.516,10.676
995,03/10/2009 03:00:00 PM,"Elliot Street, West End neighborhood, Pittsburgh","Elliot Street, West End neighborhood, Pittsburgh",1km,mudslide,rain,small,unknown,0,,,,test,995,United States,US,Pennsylvania,5951,Crafton,2.84144,-80.0342,40.4427
8667,02/18/2012 08:50:00 PM,"OR 126, milepost 33","OR 126, milepost 33",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8667,United States,US,Oregon,1045,Lowell,33.93507,-122.4605,44.1157
9437,03/23/2016 12:00:00 AM,Kohistan,Kohistan,50km,unknown,downpour,medium,above_road,0,0,,,glc,9437,Pakistan,PK,Khyber Pakhtunkhwa,0,Dasu,8.35031,73.2113,35.2538
1094,08/16/2009 09:30:00 PM,"Katare village, 80 km from Kalimpong","Katare village, 80 km from Kalimpong",exact,landslide,downpour,medium,deforested_slope,1,,,,glc,1094,India,IN,Bengal,43000,Kālimpang,1.40893,88.63411246,27.15977181
5656,11/21/2013 03:20:00 PM,"Yurihonjō-Shi, Akita-Ken","Yurihonjō-Shi, Akita-Ken",1km,mudslide,unknown,medium,unknown,5,,,,glc,5656,Japan,JP,Yamagata,17082,Yuza,26.74956,140.1175,39.1832
8204,02/07/2015 06:14:00 AM,"US 199, milepost 20.2","US 199, milepost 20.2",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8204,United States,US,Oregon,1883,Cave Junction,13.17238,-123.6161,42.2791
468,02/28/2008 12:00:00 AM,Baeza,Baeza,10km,landslide,rain,medium,unknown,7,,,,glc,468,Ecuador,EC,Napo,7309,Archidona,50.21741,-77.8928,-0.4635
8131,12/08/2015 07:05:00 AM,"US 26, milepost 54.5","US 26, milepost 54.5",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8131,United States,US,Oregon,9253,Prineville,47.76157,-120.3469,44.5502
5064,07/09/2013 12:00:00 AM,"Rangatira Terrace, In Mt. Pleasant, Christchurch","Rangatira Terrace, In Mt. Pleasant, Christchurch",1km,landslide,downpour,small,unknown,0,,,,glc,5064,New Zealand,NZ,Canterbury,363926,Christchurch,7.25844,172.7171,-43.5569
649,07/16/2008 12:00:00 AM,"Dresbach, Minnesota","Dresbach, Minnesota",5km,mudslide,flooding,small,unknown,,,,,glc,649,United States,US,Wisconsin,1887,Brice Prairie,6.28666,-91.34,43.89
7854,01/21/2016 09:20:00 AM,9 miles north of Seattle,9 miles north of Seattle,10km,mudslide,rain,small,above_road,0,0,,,glc,7854,United States,US,Washington,2826,Meadowdale,0.83559,-122.3348,47.8603
6624,01/04/2015 12:00:00 AM,Namuamua Rd  in Namosi,Namuamua Rd  in Namosi,10km,landslide,continuous_rain,small,below_road,0,0,,,glc,6624,Fiji,FJ,Central,77366,Suva,39.9555,178.068,-18.089
4150,01/19/2012 02:00:00 AM,"sitio Puti, barangay Buhisan, Cebu City","sitio Puti, barangay Buhisan, Cebu City",5km,landslide,rain,medium,unknown,0,,,,glc,4150,Philippines,PH,Western Visayas,9652,Jaclupan,3.29686,123.84,10.32
7156,07/09/2015 12:00:00 AM,Kodaikanal-Palani Ghat Road,Kodaikanal-Palani Ghat Road,25km,landslide,unknown,medium,below_road,0,0,,,glc,7156,India,IN,Tamil Nadu,24120,Ayakudi,11.73941,77.5666,10.3448
16,01/19/2007 12:00:00 AM,"Wuning County, East China's Jiangxi Province","Wuning County, East China's Jiangxi Province",50km,landslide,rain,medium,unknown,8,,,,glc,16,China,CN,Jiangxi Sheng,0,Cheqiao,1.73237,115.4786,29.3631
3436,04/27/2011 08:00:00 AM,"Yellow Creek rd.(rt. 46 N), Dickson, TN","Yellow Creek rd.(rt. 46 N), Dickson, TN",10km,landslide,downpour,small,unknown,0,,,,glc,3436,United States,US,Tennessee,1750,McEwen,12.81745,-87.5085,36.1638
190,08/19/2007 12:00:00 AM,Fujian County,Fujian County,unknown,landslide,tropical_cyclone,medium,unknown,15,,Typhoon Sepat,,glc,190,China,CN,Fujian,66188,Luoyang,5.22264,118.698,25.0045
1296,11/13/2009 12:00:00 AM,San Vito de Coto Brus in Costa Rica's Southern Zone ,San Vito de Coto Brus in Costa Rica's Southern Zone ,10km,landslide,earthquake,medium,unknown,1,,,,glc,1296,Costa Rica,CR,Puntarenas,3981,San Vito,18.00524,-83.1335,8.8021
9284,05/29/2016 09:00:00 AM,"Jainde City,  Zhejiang Province, China","Jainde City,  Zhejiang Province, China",25km,landslide,downpour,medium,unknown,6,0,,,glc,9284,China,CN,Zhejiang,0,Xin’anjiang,1.26748,119.2777,29.4848
2454,09/19/2010 06:00:00 PM,"near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand","near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand",10km,landslide,downpour,medium,unknown,2,,,,glc,2454,India,IN,Uttarakhand,13865,Joshīmath,38.43651,79.5322,30.9013
7161,07/11/2015 12:00:00 AM,Sirobagad area of Rudraprayag,Sirobagad area of Rudraprayag,5km,landslide,continuous_rain,medium,unknown,0,0,,,glc,7161,India,IN,Uttarakhand,2571,Rudraprayāg,9.38249,78.9,30.241
3694,07/02/2011 12:00:00 AM,"Highway 213, Yinxin Township","Highway 213, Yinxin Township",10km,mudslide,downpour,large,unknown,0,,,,glc,3694,China,CN,Sichuan,3950437,Chengdu,7.86002,104.092,30.7341
1775,04/21/2010 12:00:00 AM,Arunachal Pradesh ,Arunachal Pradesh ,unknown,landslide,downpour,medium,unknown,12,,,,glc,1775,India,IN,Arunāchal Pradesh,14927,Tezu,5.14944,96.1779,27.8965
518,05/02/2008 12:00:00 AM,"Gampaha, Kalutara, Puttalam, Nuwara Eliya and Galle districts","Gampaha, Kalutara, Puttalam, Nuwara Eliya and Galle districts",unknown,mudslide,tropical_cyclone,medium,unknown,,,Cyclone Nargis,,glc,518,Myanmar [Burma],MM,Bago,54386,Tharyarwady,43.48816,96.1703,17.7963
1355,12/09/2009 12:00:00 AM,"W Road is partially closed due to mud slides, Hamilton County, Tennessee","W Road is partially closed due to mud slides, Hamilton County, Tennessee",5km,mudslide,downpour,small,unknown,0,,,,glc,1355,United States,US,Tennessee,7554,Signal Mountain,2.47169,-85.3186,35.1307
429,01/16/2008 05:30:00 PM,Cameron Highlands,Cameron Highlands,10km,landslide,rain,medium,unknown,2,,,,glc,429,Malaysia,MY,Pahang,7000,Tanah Rata,3.07476,101.3941,4.4606
1386,01/08/2010 12:00:00 AM,"Krojcica-Pasci road, Tuzla","Krojcica-Pasci road, Tuzla",5km,landslide,rain,medium,unknown,0,,,,glc,1386,Bosnia and Herzegovina,BA,Federation of Bosnia and Herzegovina,142486,Tuzla,0.68065,18.6705,44.5328
7254,07/21/2015 06:00:00 PM,CA 140 in Yosemite National Park,CA 140 in Yosemite National Park,10km,mudslide,continuous_rain,small,above_road,0,0,Tropical Storm Dolores,,glc,7254,United States,US,California,1204,Midpines,14.05832,-119.8577,37.6603
3310,03/27/2011 06:00:00 PM,"Highway 1 at Alder Creek, 2 (or 3) mi south of Gordo (these two locations are not consistent?), CA","Highway 1 at Alder Creek, 2 (or 3) mi south of Gordo (these two locations are not consistent?), CA",5km,mudslide,downpour,medium,unknown,0,,,,glc,3310,United States,US,California,12874,King City,46.37081,-121.4336,35.8777
9100,12/21/2015 09:00:00 AM,Highway 70 near Butte and Plumas County line,Highway 70 near Butte and Plumas County line,50km,rock_fall,unknown,medium,above_road,0,0,,,glc,9100,United States,US,California,1728,Quincy,28.60192,-121.2776,39.9744
4731,01/24/2013 12:00:00 AM,"Bandar Lampung, Lampung","Bandar Lampung, Lampung",5km,landslide,rain,medium,unknown,2,,,,glc,4731,Indonesia,ID,Lampung,800348,Bandarlampung,3.24512,105.2666,-5.4535
2504,09/26/2010 12:00:00 AM,"Elliot's Cove, Random Island, NL AOC","Elliot's Cove, Random Island, NL AOC",5km,landslide,tropical_cyclone,medium,bluff,0,,Hurricane Igor,,glc,2504,Canada,CA,Newfoundland and Labrador,3478,Clarenville-Shoal Harbour,6.5638,-53.9059,48.1411
4359,05/13/2012 09:00:00 AM,"Tupi Town, Sitio Tucay-el ","Tupi Town, Sitio Tucay-el ",25km,landslide,downpour,medium,unknown,,,,,glc,4359,Philippines,PH,Davao,16518,Tupi,0.74994,124.946,6.3344
4305,04/02/2012 10:00:00 PM,"Mekarjaya village, Mande sub-district, Cianjur district, West Java ","Mekarjaya village, Mande sub-district, Cianjur district, West Java ",25km,landslide,downpour,medium,unknown,0,,,,glc,4305,Indonesia,ID,West Java,77758,Ciranjang-hilir,12.40168,107.1453,-6.8122
3056,01/25/2011 12:00:00 AM,"Simpang 1026, Kampung Sungai Gana(?) Sungai Liang, Belait","Simpang 1026, Kampung Sungai Gana(?) Sungai Liang, Belait",1km,landslide,downpour,medium,unknown,0,,,,glc,3056,Brunei,BN,Tutong,19151,Tutong,20.99224,114.5042,4.679
6405,11/29/2014 05:00:00 PM,Northline Sounder between Everett and Seattle,Northline Sounder between Everett and Seattle,50km,mudslide,unknown,medium,unknown,0,0,,,glc,6405,United States,US,Washington,20254,Mukilteo,3.3368,-122.3189,47.9161
569,06/06/2008 12:00:00 AM,"Glass House Mountains National Park, Queensland","Glass House Mountains National Park, Queensland",25km,complex,rain,small,unknown,,,,,glc,569,Australia,AU,Queensland,2680,Woodford,16.12044,152.8915,-26.8494
3092,02/06/2011 12:00:00 AM,"Bakote rd(Bakote Circle), Khyber Pakhtunkhwa","Bakote rd(Bakote Circle), Khyber Pakhtunkhwa",10km,landslide,downpour,medium,unknown,0,,,,glc,3092,Pakistan,PK,Punjab,25247,Murree,23.19371,73.4995,34.0966
939,12/19/2008 12:00:00 AM,Diego Martin,Diego Martin,5km,complex,downpour,medium,unknown,,,,,glc,939,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,2.24772,-61.546,10.716
4901,06/05/2013 10:00:00 PM,"Thukima-6, Taplejung","Thukima-6, Taplejung",25km,mudslide,downpour,large,unknown,9,,,,glc,4901,Nepal,NP,Eastern Region,22903,Khāndbāri,40.97918,87.6093,27.4513
3369,04/16/2011 03:00:00 PM,"rt. 2, just north of Short Creek rd., WV","rt. 2, just north of Short Creek rd., WV",1km,mudslide,downpour,small,unknown,0,,,,glc,3369,United States,US,Ohio,1372,Tiltonsville,3.77028,-80.6687,40.1909
8556,11/20/2012 06:10:00 AM,"US 101, milepost 337","US 101, milepost 337",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8556,United States,US,Oregon,2253,Gold Beach,11.19211,-124.4101,42.3069
2451,09/19/2010 11:00:00 PM,"Central Virginia Training Center, Madison Heights, Amherst county, VA","Central Virginia Training Center, Madison Heights, Amherst county, VA",1km,mudslide,downpour,small,unknown,0,,,,glc,2451,United States,US,Virginia,11285,Madison Heights,1.20498,-79.12,37.4204
6558,08/30/2014 09:00:00 AM,Yingping Village of Daoping Township in Guizhou,Yingping Village of Daoping Township in Guizhou,1km,landslide,rain,medium,unknown,0,0,,,glc,6558,China,CN,Guizhou Sheng,1171633,Guiyang,72.56432,107.3407,26.9226
5404,08/26/2013 12:00:00 AM,"Dà Lat, Lâm Đồng Province","Dà Lat, Lâm Đồng Province",25km,landslide,tropical_cyclone,medium,unknown,1,,Fernand,,glc,5404,Vietnam,VN,Lâm Đồng,197000,Ðà Lạt,3.04609,108.4652,11.9312
479,03/14/2008 12:00:00 AM,"Toronto, Ohio","Toronto, Ohio",5km,mudslide,rain,small,unknown,,,,,glc,479,United States,US,Ohio,5091,Toronto,1.02992,-80.613,40.4634
3663,06/28/2011 12:00:00 AM,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Ruzapfu valley, Kikruma Village, Phek District, Nagaland",50km,landslide,downpour,medium,unknown,0,,,,glc,3663,India,IN,Nāgāland,92113,Kohima,0.72537,94.1099,25.6682
2975,01/12/2011 12:00:00 AM,"Bom Jardim, Nova Fiburgo,  RJ","Bom Jardim, Nova Fiburgo,  RJ",5km,landslide,downpour,medium,unknown,0,,,,glc,2975,Brazil,BR,Rio de Janeiro,15601,Cordeiro,15.52322,-42.4268,-22.1546
257,09/10/2007 11:00:00 PM,Ladabhir and Sirthauli VDCs in Sindhuli district,Ladabhir and Sirthauli VDCs in Sindhuli district,25km,landslide,rain,large,unknown,3,,,,glc,257,Nepal,NP,Central Region,0,Rāmechhāp,13.63939,85.9667,27.2667
8637,03/21/2012 03:18:00 PM,"OR 38, milepost 49.5","OR 38, milepost 49.5",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8637,United States,US,Oregon,1151,Drain,1.15215,-123.3327,43.6609
9243,01/24/2016 09:30:00 AM,"Mayangone, Yangon","Mayangone, Yangon",5km,landslide,mining,medium,mine,3,0,,,glc,9243,Myanmar [Burma],MM,Yangon,4477638,Yangon,7.13406,96.1433,16.8686
7092,05/03/2015 12:00:00 AM,"Hérémence : the heavy precipitation, which began last Friday, caused mudslides that closed small roads, such as the one between Vex and Euseigne in t*",,5km,mudslide,continuous_rain,small,unknown,0,0,,,glc,7092,Switzerland,CH,Valais,1331,Hérémence,1.04417,7.4086,46.1906
5040,07/06/2013 09:00:00 AM,The Mugling-Narayanghat Road Section Near Dasdhunga,The Mugling-Narayanghat Road Section Near Dasdhunga,10km,landslide,unknown,medium,unknown,,,,,glc,5040,Nepal,NP,Central Region,107157,Bharatpur,10.73485,84.4384,27.7801
5655,11/20/2013 12:00:00 AM,Siguiri,Siguiri,unknown,landslide,downpour,medium,unknown,20,5,,,glc,5655,Guinea,GN,Kankan,43601,Siguiri,0.96326,-9.1765,11.4191
7385,08/01/2015 12:00:00 AM,"Holenjang, Chandel district","Holenjang, Chandel district",10km,landslide,continuous_rain,medium,unknown,0,0,,,glc,7385,India,IN,Manipur,47774,Churāchāndpur,48.31354,93.9815,24.004
5410,08/28/2013 06:00:00 PM,Haridwar In Uttarakhand Province,Haridwar In Uttarakhand Province,25km,landslide,downpour,medium,unknown,0,5,,,glc,5410,India,IN,Uttarakhand,186079,Haridwar,1.03033,78.1514,29.9531
1672,04/06/2010 12:00:00 AM,Joatinga Beach,Joatinga Beach,exact,landslide,downpour,medium,unknown,0,,,,glc,1672,Brazil,BR,Rio de Janeiro,6023699,Rio de Janeiro,15.07609,-43.2915,-23.0145
6490,12/11/2014 12:00:00 AM,"Magnesia Creek, Lions Bay","Magnesia Creek, Lions Bay",5km,debris_flow,continuous_rain,medium,natural_slope,0,0,,,glc,6490,Canada,CA,British Columbia,1385,Lions Bay,2.38782,-123.235,49.4736
3643,06/23/2011 11:30:00 PM,Villages surrounding the West Sikkim district of ,Villages surrounding the West Sikkim district of ,5km,landslide,downpour,large,unknown,16,,,,glc,3643,India,IN,,1035,Naya Bāzār,17.49816,88.2579,27.2879
5905,02/28/2014 05:00:00 AM,"Malibu Canyon Rd Malibu, CA 90265","Malibu Canyon Rd Malibu, CA 90265",5km,mudslide,downpour,medium,above_road,0,0,,,glc,5905,United States,US,California,13769,Malibu Beach,3.55203,-118.7002,34.0633
4177,01/30/2012 02:00:00 PM,"Kalibo-Caticlan Road or Albay West Road, Barangay Habana, Nabas, Aklan ","Kalibo-Caticlan Road or Albay West Road, Barangay Habana, Nabas, Aklan ",5km,landslide,downpour,medium,unknown,0,,,,glc,4177,Philippines,PH,Western Visayas,2607,Aquino,1.74532,122.0943,11.8154
365,11/20/2007 12:00:00 AM,"Badong county, Hubei province","Badong county, Hubei province",25km,complex,rain,large,unknown,32,,,,glc,365,China,CN,Hubei,0,Xinling,3.50085,110.3272,30.9947
2917,12/30/2010 09:00:00 AM,"10200 block of 47th Avenue Southwest, Seattle, WA","10200 block of 47th Avenue Southwest, Seattle, WA",exact,mudslide,downpour,small,unknown,0,,,,glc,2917,United States,US,Washington,13495,White Center,2.85056,-122.3919,47.5121
